"","B10_S1","B11_S2","B12_S3","D10_S4","D11_S5","D12_S6","H13_S7","H14_S8","H15_S9","L13_S10","L14_S11","L15_S12"
"FGRAM000v1_013009",8.79402767957289,8.91616124902585,9.12370703066424,8.82760074610226,8.70766583912267,8.93133480843945,8.91170630915015,8.82098571208555,8.99863586246246,8.80835773720072,8.77306495330517,8.93935035939462
"FGRAM000v1_013010",8.29038343179884,8.3006875626434,8.2357090166086,8.52014044795855,8.53636258438135,8.47456332713094,8.56552647983928,8.50984134176658,8.58683106969375,8.28046690556905,8.29462938178863,8.34655848816969
"FGRAM000v1_013011",7.92043249839942,7.84927328964583,8.01734931666912,7.929819028287,7.69764396242932,7.83903628448375,7.83018151465909,7.80489470391876,7.73810417633189,7.6458234718063,7.52300909188742,7.70492506428894
"FGRAM000v1_013012",7.97324909126878,7.83170922078872,8.05371570774132,7.72908531778208,7.60939080525058,7.5511581433641,7.82390082898935,7.75449913493603,7.88743179061651,7.79904300921084,7.62037293359701,7.72278166423618
"FGRAM000v1_013014",8.10859207625403,7.98009034584437,8.32923763842269,8.00697297162295,8.0443638692734,8.09706755359089,8.25249527840987,8.01056283868502,8.08646103027399,7.60145446272062,7.63536652487819,7.69698619119875
"FGRAM000v1_013015",6.7562657839704,6.69172849607095,6.73606290801379,6.83476129267425,6.64164607971919,6.80966038866983,6.85099788130713,6.92143195627732,6.86380920801848,6.80349141165186,6.72796825112648,6.87771991970149
"FGRAM000v1_013016",7.15363922148467,7.09000163206796,6.88667986460749,7.02897278133742,7.11395892662244,7.05902335418855,7.1165061902941,7.11373207541931,7.22961636180687,7.05422449603045,7.12041356597755,7.31072945677319
"FGRAM000v1_013017",7.09186270733009,7.0471117019719,7.23197066227826,9.85378632929709,9.93211349694932,9.92466956212691,7.52478705978503,7.45445142417365,7.56069875613811,9.17851014268424,9.15320574732901,9.10665932980934
"FGRAM000v1_013018",7.52621470022142,7.34870673607332,7.46885197517364,7.53089064141561,7.56087103750474,7.59409042465238,7.13506759986899,7.17067012634033,7.20831879016985,7.76401859122602,7.89456292235775,7.89678243002632
"FGRAM000v1_013021",8.67699122466216,8.79433572772484,8.61919967613034,8.69230141399844,8.76064012937553,8.79103289108054,8.6155975207134,8.95427023954602,8.75220891752113,8.77014322081308,8.63396823042087,8.67826320003894
"FGRAM000v1_013022",11.141202003644,11.1459375984357,11.3820869933796,11.9513994945258,11.9536804688794,12.0320905601172,11.9400454380748,11.6764852480496,11.8195573329299,11.6188792103163,11.6497226702159,11.6337614456805
"FGRAM000v1_013023",9.71884721858884,9.61909794593413,9.76524488960319,10.5829843452874,10.5396153212696,10.5487756391299,10.4799277442181,10.255611568332,10.2969772491315,10.5009090292867,10.48251847458,10.4822035659519
"FGRAM000v1_013025",8.84543712005721,8.76310914263404,8.80143615051853,8.61838578323044,8.66969884534951,8.75672683331362,8.81180534431171,8.98401110853533,8.88774844915281,8.85558657472998,8.78588592788255,8.85503989586834
"FGRAM000v1_013027",7.6344193823854,7.56006336159621,7.47050025374295,7.71210999388413,7.71248309802308,7.71335821840637,7.72981908969096,7.91195048268661,7.69394147119018,7.72216371971794,7.72906576490684,7.61777283314751
"FGRAM000v1_013031",9.05746362001933,8.90819494010499,9.04934119616076,8.74603198289306,8.66351546501044,8.70100590760918,9.40342491762695,9.285494547075,9.3462132781107,9.07384411474639,9.07980645518497,9.03068258953017
"FGRAM000v1_013033",7.26091653196908,7.36053468442367,7.27774945692105,7.13348013063259,7.01077106760338,7.00761585543772,7.35547691727593,7.2119280540419,7.25004454950347,6.9745570171508,6.97795722419929,7.12255301883943
"FGRAM000v1_013034",11.8425455723403,11.9083573885244,11.9466781562908,12.6176356597817,12.7010295469484,12.6930471593047,12.5580618295821,12.5834798692864,12.4073995665651,12.434705845911,12.4213621610367,12.3976037034475
"FGRAM000v1_013035",8.13156968219998,7.98612877189206,8.31193324643513,8.0557858919297,7.78818791125997,8.08261149369318,8.31982086065779,8.2010217286253,8.27826499852454,7.73767565853312,7.71998523251474,7.79999737510834
"FGRAM000v1_013037",8.16493003506072,8.14861621264903,8.03843976185799,8.5704084217684,8.4269607326221,8.45331350910743,8.18941427949569,8.12199435170737,8.20109602040938,8.57308358073595,8.45858969183402,8.54820203134617
"FGRAM000v1_013040",6.55758514603379,6.55758514603379,6.55758514603379,6.686533362011,6.72835233083419,6.74220717715391,6.683660199404,6.69789008494613,6.70159217013004,6.7198855029866,6.81795704121915,6.64709784028447
"FGRAM000v1_013042",7.04835086164696,6.98513467518233,7.20395978685612,7.18930925226817,7.09662785523732,7.17523423689292,7.15200827027912,6.94721312702791,7.26252914417642,7.12268553364585,7.20770925225451,7.18251039978822
"FGRAM000v1_013043",7.75282361081733,7.81130847433101,7.8496512991267,7.98174650199144,8.05488749253519,7.90506940889544,7.76163678154678,7.92922928881397,7.92607455670508,7.97935243320229,8.00066551226487,8.13360015342855
"FGRAM000v1_013044",6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.6879151002864,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379
"FGRAM000v1_013046",6.90180437432151,6.93023530007851,6.8963888954656,6.96647908884273,7.03740420518048,7.04215610794532,6.90915047430929,6.96156898670489,7.01078917982861,7.12255631654522,7.18192948006786,7.09331581054373
"FGRAM000v1_013048",7.14717407100451,7.00748233474134,6.93314267622791,7.71010045855796,7.58030110159778,7.60026418131335,7.31955697438747,7.03872761041974,7.24185735990478,7.60523172433175,7.40295486709982,7.63297011435339
"FGRAM000v1_013049",6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.68986204510924,6.70092320143563,6.75090526977089,6.55758514603379,6.55758514603379,6.62297349361288,6.64238958058797,6.6977816077754
"FGRAM000v1_013050",9.5947889219303,9.46525001842715,9.46887300491577,8.73092086513207,8.63148063416583,8.7859615790025,9.45104612714242,9.15333355631059,9.38926379520226,8.48218716980316,8.37598637354448,8.51286407359506
"FGRAM000v1_013052",6.55758514603379,6.55758514603379,6.55758514603379,6.63884214621123,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.62292096789272,6.64112730158064,6.55758514603379
"FGRAM000v1_013054",6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.66180542668592,6.55758514603379,6.55758514603379
"FGRAM000v1_013056",6.63964374605633,6.64196820002163,6.73685598019551,6.55758514603379,6.55758514603379,6.55758514603379,6.72526014603484,6.64588132177726,6.55758514603379,6.62292935153975,6.55758514603379,6.55758514603379
"FGRAM000v1_013058",6.64020341737318,6.55758514603379,6.67223589423599,6.93439274336021,6.94335215868922,6.86348122930787,6.72107161092089,6.7377875960454,6.70203509251973,6.69303910499677,6.76146220758368,6.8022656454051
"FGRAM000v1_013059",8.55785666684206,8.49739568735816,8.69201767896494,8.22552434226385,8.16753131790668,8.34117727415046,8.31465461182321,8.33863235087688,8.27729788994735,8.15966536530395,8.12104093539113,8.03081252213658
"FGRAM000v1_013060",7.4562315090142,7.35744924830722,7.51375822308086,6.90700779853407,6.86662124854124,6.80410638060539,7.24545646845094,6.88228119432024,7.07260024732462,6.74533848909208,6.7642623898469,6.83450392172189
"FGRAM000v1_013061",10.3179577261417,10.2314195316414,10.2856996951476,8.44653333298217,8.44910984390417,8.50357926490805,9.77829042214249,9.48210695614373,9.74280975358628,8.13999068387536,7.9565216331958,8.07874657630251
"FGRAM000v1_013062",7.7159418040313,7.58324961808352,7.60028653127604,7.57262562687942,7.6940488113665,7.8168657605372,7.6404182132357,7.67994235776181,7.73751668912508,7.58557448025926,7.59939008876491,7.70774820912854
"FGRAM000v1_013063",6.55758514603379,6.55758514603379,6.55758514603379,6.63672724008292,6.55758514603379,6.65320341616384,6.68462725780418,6.55758514603379,6.70763350571074,6.86724278776739,6.78654975361458,6.55758514603379
"FGRAM000v1_013064",6.55758514603379,6.55758514603379,6.67116783023067,6.63851699857468,6.73032215928116,6.55758514603379,6.63597310227765,6.69642830312647,6.65015363359809,6.62364387339745,6.64290474479587,6.64909864283902
"FGRAM000v1_013065",6.72510362957104,6.69387261064589,6.78222385959537,6.63792861175015,6.55758514603379,6.65014836730954,6.55758514603379,6.64543638157006,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379
"FGRAM000v1_013066",6.68512633025037,6.55758514603379,6.55758514603379,6.63848978249414,6.68997366116446,6.65057898316972,6.63782155426413,6.55758514603379,6.65101854399642,6.55758514603379,6.55758514603379,6.6482441842141
"FGRAM000v1_013067",6.75759154516558,6.76164233367631,6.73827557471507,6.83807357259159,6.81288912957706,6.86393796870798,6.97050493918319,6.90122345581331,6.7434958800851,7.04430930181697,6.95495533182516,6.97229534112695
"FGRAM000v1_013068",6.76121685802441,6.73127845680785,6.85876946066673,6.87667168918277,6.79044341434008,6.77483339656769,6.84658332323654,6.83129438405605,6.92874267464174,6.8706607836863,6.84273767573943,6.83264938809969
"FGRAM000v1_013069",8.01984170972506,7.94632632974176,7.92274562853822,8.31455421853021,8.37303886304407,8.33417217811345,7.95403504636923,8.09524278891542,8.10762190257531,8.30812426698898,8.39610075366017,8.45879526854585
"FGRAM000v1_013070",6.75871576516682,6.73293174510921,6.78200873014957,7.13197229725399,7.20646952015585,7.23758025827147,6.7998568161969,6.80102125661728,6.88612865975427,7.19677324929939,7.16220179206126,7.2324461676613
"FGRAM000v1_013071",7.9296540658145,7.99926679317875,7.98172116059496,8.10837113071489,8.22467432627615,8.08836321059131,7.93732176875347,8.29161775312581,8.16026887534677,8.31616938236552,8.4935527210461,8.41039469340506
"FGRAM000v1_013073",7.28212364922315,7.20240023513233,7.37225609238351,7.50613644992587,7.36236938743314,7.2951427060091,7.30789237748904,7.3557912871642,7.31820899545965,7.65008619232676,7.52117899467623,7.49414115108808
"FGRAM000v1_013074",9.01749284765354,9.19687111908256,8.90572528172307,8.90167458811919,8.8504954581178,8.86025104877012,9.00488915057022,9.07767839960436,9.08695671261843,8.95593657068179,8.90160663380568,8.98945971812968
"FGRAM000v1_013075",8.26579787231976,8.35175366600098,8.2554441125286,8.27291108907524,8.32805227950901,8.26536775630067,8.1308345450443,8.24254381856999,8.28575496521096,8.18746499565463,8.17862800502319,8.25807141070682
"FGRAM000v1_013076",8.6249344896548,8.66855903783911,8.66175995243081,8.45413989659292,8.54526182650793,8.37570239737914,8.78747591456082,8.66288069729692,8.7196477229392,8.62002175372224,8.5344486005532,8.56400444327925
"FGRAM000v1_013077",7.44188079482704,7.45988011758617,7.20481960724059,7.5186627252841,7.41939649369735,7.5068142770805,7.30780265502914,7.49724260261107,7.2852152803325,7.63997125622346,7.53068540653809,7.65235792460942
"FGRAM000v1_013078",7.58382117345443,7.46348341339243,7.54388013215698,7.66032132085076,7.63380208966646,7.84709982192912,7.61137828268702,7.56431680810571,7.74307858838275,7.94481575920055,7.876520605393,7.96148276911908
"FGRAM000v1_013079",9.81987947122358,9.80302379998528,10.0953707804644,10.4305659902137,10.3073147975814,10.4516197677262,10.2659696048825,10.0404298524198,10.1969127499245,10.2662285172445,10.3008326601177,10.2984485489278
"FGRAM000v1_013080",9.52992345996965,9.42959665077744,9.69315621552086,9.98425036122921,9.8811920821628,9.95038991308762,9.81895977921059,9.56408913208344,9.83922974507913,9.67999612046253,9.73849120005517,9.77195724420696
"FGRAM000v1_013081",6.71975206965599,6.55758514603379,6.55758514603379,6.78213492705848,6.78853497414496,6.91509039124109,6.75904688705476,6.55758514603379,6.70517043127444,6.7438992627431,6.78702085835087,6.77026538774663
"FGRAM000v1_013082",6.72470766397961,6.64222999566206,6.55758514603379,6.68739641079011,6.68905025749138,6.70168376994652,6.75500271849346,6.69672834869334,6.70197765457654,6.69220005235193,6.75977819956148,6.69637757245747
"FGRAM000v1_013084",6.7212070687284,6.68759665869816,6.55758514603379,6.55758514603379,6.68986413932702,6.70353787094977,6.72709330328201,6.77003084326732,6.65159269189522,6.55758514603379,6.68850568009896,6.55758514603379
"FGRAM000v1_013085",9.80471748905569,9.61275747126854,9.84510560608844,9.73972208601309,9.58199883190681,9.7695325029303,9.73431580414386,9.71337511630963,9.75695980287335,9.38136216819817,9.402668910929,9.45904078379506
"FGRAM000v1_013086",9.61665143780029,9.57491860306566,9.8186402479371,9.55310428143424,9.39862770842573,9.63408023861235,9.75905486617663,9.48369096983304,9.74317467310805,9.29579615126264,9.30557739946111,9.23507716369202
"FGRAM000v1_013087",9.12898638889253,9.11550395499492,9.18673253490374,9.2253334842351,9.0870919023852,9.20629078665591,9.25845252881333,9.15376630657679,9.1060013975033,9.07363191709739,9.01689322886286,8.98504833444441
"FGRAM000v1_013088",8.56921456903807,8.56645508564051,8.68613627760756,8.6979440465456,8.61156518298562,8.63238987318969,8.46885020040057,8.2303854626415,8.35802813113685,8.04535108530143,8.00284986388514,8.06328623631924
"FGRAM000v1_013090",7.91056227516136,7.84530056832878,8.16771628537078,7.5126184748939,7.47082964758016,7.4694370010188,7.64807272943046,7.62461141867006,7.63017608222957,7.35186757716699,7.09260892339196,7.25319772859467
"FGRAM000v1_013091",13.7354163670048,13.6925162365961,13.9620543837294,10.6671052767223,10.5676757567434,10.8205637264252,13.2567682401467,12.797761090512,13.4223526957663,9.47639344014233,9.36703727508369,9.65316280547545
"FGRAM000v1_013092",7.08321849154775,7.20731168878285,7.05059806399808,7.08162691012018,7.12327710122734,7.00398018121765,6.90175350873086,7.13764914895042,7.13042845110894,7.18233209936907,7.37798253086352,7.18065894702432
"FGRAM000v1_013094",6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.64653427619661,6.55758514603379,6.62315705745273,6.55758514603379,6.55758514603379
"FGRAM000v1_013095",6.68901551812208,6.69169802777586,6.67189540839397,6.87886300075181,6.68938972464211,6.74117608049618,6.82908576507063,6.73839264266451,6.70079230773563,7.05790449090257,6.90506430881639,7.0617759573842
"FGRAM000v1_013097",7.04310271405444,7.04192456636938,7.01134320206215,7.29063751563125,7.20561813145616,7.13705400113466,7.11667980733086,7.01241536638352,7.25659618737138,7.19702226263097,7.21217655982886,7.2102673051042
"FGRAM000v1_013098",8.00056547043709,7.98672397371017,7.85397305698886,8.11621602827565,8.15344935154361,8.00785605685466,7.78798800265995,8.03762668083555,7.97563526758393,8.33342979132196,8.20908450591599,8.42821457048703
"FGRAM000v1_013100",8.38008953370526,8.54702526452091,8.30810994500806,8.52593795049863,8.51900812064472,8.611308061742,9.26650886481846,9.6016194674147,9.4604574933362,8.96708358861389,9.0169538518021,9.006180405922
"FGRAM000v1_013101",6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.64289523143396,6.55758514603379,6.55758514603379,6.55758514603379,6.70181944758694
"FGRAM000v1_013102",6.55758514603379,6.55758514603379,6.55758514603379,6.75586830484123,6.55758514603379,6.64925760911935,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379
"FGRAM000v1_013103",6.82822171748353,6.72726763002734,6.82919703492721,6.99624859759193,6.94404291255698,6.95895163585945,6.98519998371266,6.87473227610312,7.00010076323993,7.05978970190525,6.95623863033331,7.03161453401415
"FGRAM000v1_013105",10.5441321438861,10.5414188261902,10.5317380372837,9.90284886571566,10.0947293994705,9.98477927996415,10.911377191642,11.1220937679455,11.0982045715693,10.7133863543057,10.7731599986458,10.8227922092701
"FGRAM000v1_013106",9.3757879692805,9.38509077070143,9.38230768305987,9.35463429968221,9.46602232996334,9.36110887788515,9.73544583387705,9.75842508504623,9.66302602137931,9.26212391163418,9.31354888748166,9.29677814330829
"FGRAM000v1_013107",10.9534123969017,10.9677277693134,11.2190878804703,10.4088007264009,10.34510332753,10.3549010535836,11.2473601496481,10.8767354673749,11.0565117485368,10.4765679407563,10.3546544831552,10.1497798770082
"FGRAM000v1_013110",7.06984820573973,7.12462778300665,7.23251199682523,6.89473223881168,6.96259059008028,6.97505755825714,6.92761146745046,6.87605504135007,6.81198156911888,6.92522197821321,6.88361292198931,6.98300675406155
"FGRAM000v1_013111",7.34962508398028,7.3109448772092,7.34072579409837,6.68723002048781,6.55758514603379,6.74319459597474,7.02494235608252,7.05993187448431,7.09261631145136,6.80380181538578,6.68958421208352,6.7382834102556
"FGRAM000v1_013112",8.6428873561694,8.45128780997059,8.48022393903914,8.28463474545327,8.25543079240447,8.28548694694497,8.47011418498391,8.41343985185862,8.45920312783079,8.6548112715501,8.55568589052494,8.58886986939549
