gene_id,FGSG_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FGRAM000v1_007378,,6.66967561574741,0.130754164863827,0.513368665306643,0.254698375066826,0.798956071375058,0.872201959661948
FGRAM000v1_001253,,1080.20077551393,0.0167070497092697,0.0656691674984426,0.254412387817553,0.799176981655871,0.872241478636619
FGRAM000v1_001458,,824.593263788634,-0.0179273374218748,0.0704962419732861,-0.254302029726183,0.799262231842613,0.872241478636619
FGRAM000v1_005860,,766.75785702352,-0.021076942062403,0.0828153678503806,-0.254505203677679,0.799105284467047,0.872241478636619
FGRAM000v1_005502,,4.76253492775364,0.195094767036268,0.76760950877682,0.254158872194209,0.799372822734246,0.872247643839469
FGRAM000v1_008113,,680.559252201911,-0.0196840876064844,0.0774775734504763,-0.254061746255727,0.799447855965113,0.872247643839469
FGRAM000v1_004601,,363.354485027147,0.0293103405283807,0.11565440118022,0.253430394600439,0.799935642608166,0.87268161888587
FGRAM000v1_003072,,462.198961204449,-0.0234382127318047,0.0925842504626585,-0.253155505549595,0.800148048185978,0.872815105904421
FGRAM000v1_001451,,191.44526550625,0.0317628629262955,0.125716011441292,0.25265566861488,0.80053430788332,0.873138184574436
FGRAM000v1_009560,,7.36086713216455,-0.132775458019929,0.52632740378744,-0.252267803394768,0.800834072658942,0.873366861643016
FGRAM000v1_006913,,48.0290637838908,0.0712041222603926,0.282402114523774,0.252137355205244,0.800934897191944,0.873378553097256
FGRAM000v1_000584,,702.472704009293,-0.0195631257315687,0.0777183179907315,-0.251718336646217,0.801258782683852,0.873633451130999
FGRAM000v1_001568,,23.1088456572337,-0.0734083413183366,0.291965889917615,-0.251427799798978,0.801483376733475,0.8736817780789
FGRAM000v1_007701,,47.5163912011778,0.0508931272714681,0.20235310681679,0.251506527732963,0.801422515962345,0.8736817780789
FGRAM000v1_000412,,84.7645037177104,-0.0486832714798617,0.195156600755665,-0.249457467958324,0.803006936753647,0.874164986067625
