gene_id,module
FGSG_04166,12
FGSG_04165,2
FGSG_04164,3
FGSG_04163,1
FGSG_04162,1
FGSG_04161,2
FGSG_04160,1
FGSG_04159,1
FGSG_04158,1
FGSG_04157,2
FGSG_12295,1
FGSG_12296,4
FGSG_04155,4
FGSG_04154,2
FGSG_04153,2
FGSG_04152,1
FGSG_04151,2
FGSG_04150,1
FGSG_04149,2
FGSG_04148,2
FGSG_04147,3
FGSG_04146,1
FGSG_04144,0
FGSG_04143,2
FGSG_04142,1
FGSG_04141,0
FGSG_04140,2
FGSG_04139,2
FGSG_04138,2
FGSG_04137,2
FGSG_04136,1
FGSG_04135,1
FGSG_04134,3
FGSG_04133,2
FGSG_12298,2
FGSG_12299,6
FGSG_12300,0
FGSG_12301,1
FGSG_12302,3
FGSG_12303,3
FGSG_04131,4
FGSG_04130,1
FGSG_04129,1
FGSG_04128,1
FGSG_04127,1
FGSG_04126,1
FGSG_04125,1
FGSG_04124,1
FGSG_04123,2
FGSG_04122,1
FGSG_04121,1
FGSG_04120,2
FGSG_04119,2
FGSG_04118,3
FGSG_04117,1
FGSG_04116,5
FGSG_04115,3
FGSG_04114,1
FGSG_04113,1
FGSG_04112,1
FGSG_04111,2
FGSG_04110,3
FGSG_04109,3
FGSG_04108,2
FGSG_04107,1
FGSG_04106,1
FGSG_04105,0
FGSG_04104,2
FGSG_04103,4
FGSG_12304,2
FGSG_04102,2
FGSG_04101,3
FGSG_04100,1
FGSG_04099,2
FGSG_12305,2
FGSG_12306,1
FGSG_04097,2
FGSG_12307,1
FGSG_12308,2
FGSG_12309,2
FGSG_04095,1
FGSG_04094,2
FGSG_20565,2
FGSG_20566,0
FGSG_04093,2
FGSG_20014,1
FGSG_04092,1
FGSG_04091,1
FGSG_04090,1
FGSG_04089,1
FGSG_04088,2
FGSG_04087,1
FGSG_04086,1
FGSG_04085,1
FGSG_04084,3
FGSG_04083,1
FGSG_20567,6
FGSG_20568,13
FGSG_04081,2
FGSG_12311,2
FGSG_04079,2
FGSG_04078,0
FGSG_12312,2
FGSG_04077,4
FGSG_12313,3
FGSG_12314,3
FGSG_04075,7
FGSG_04074,1
FGSG_12315,2
FGSG_12316,1
FGSG_04072,4
FGSG_04071,1
FGSG_04070,1
FGSG_04069,3
FGSG_12317,4
FGSG_04068,1
FGSG_04067,1
FGSG_04065,2
FGSG_04064,2
FGSG_12318,0
FGSG_04063,1
FGSG_12319,2
FGSG_12320,2
FGSG_04060,0
FGSG_04058,1
FGSG_12321,1
FGSG_12322,8
FGSG_12323,2
FGSG_04057,2
FGSG_12324,7
FGSG_12325,2
FGSG_12326,9
FGSG_04055,2
FGSG_04054,1
FGSG_04053,1
FGSG_04052,2
FGSG_04051,2
FGSG_04050,2
FGSG_04049,1
FGSG_04048,10
FGSG_04046,2
FGSG_04045,2
FGSG_04044,1
FGSG_04043,1
FGSG_04042,1
FGSG_04041,2
FGSG_04040,3
FGSG_04039,1
FGSG_04038,2
FGSG_04037,1
FGSG_12327,0
FGSG_04035,2
FGSG_04034,2
FGSG_04033,3
FGSG_04032,3
FGSG_04031,1
FGSG_04030,3
FGSG_04029,2
FGSG_04028,1
FGSG_04027,3
FGSG_04026,1
FGSG_12328,6
FGSG_04024,2
FGSG_04023,2
FGSG_04022,2
FGSG_20571,5
FGSG_04021,1
FGSG_04020,2
FGSG_04019,2
FGSG_04018,2
FGSG_04017,2
FGSG_04016,2
FGSG_04015,2
FGSG_04013,10
FGSG_04012,1
FGSG_04011,6
FGSG_12330,1
FGSG_12331,2
FGSG_04009,2
FGSG_04008,2
FGSG_04006,4
FGSG_04005,5
FGSG_04004,3
FGSG_04003,4
FGSG_04002,1
FGSG_12332,1
FGSG_04001,1
FGSG_04000,1
FGSG_03999,1
FGSG_03998,2
FGSG_20573,7
FGSG_03997,3
FGSG_12333,2
FGSG_03996,2
FGSG_03995,2
FGSG_03994,1
FGSG_03993,2
FGSG_03992,1
FGSG_03991,2
FGSG_20574,6
FGSG_03990,2
FGSG_03989,1
FGSG_03988,2
FGSG_03987,2
FGSG_03986,2
FGSG_03985,1
FGSG_03984,1
FGSG_12335,2
FGSG_12336,2
FGSG_03981,2
FGSG_03980,2
FGSG_03979,2
FGSG_03978,2
FGSG_03977,3
FGSG_03976,1
FGSG_03975,1
FGSG_12338,2
FGSG_12339,2
FGSG_03973,2
FGSG_12340,13
FGSG_03972,1
FGSG_03971,1
FGSG_03970,1
FGSG_03969,2
FGSG_03968,1
FGSG_03966,2
FGSG_03965,1
FGSG_03964,2
FGSG_03963,1
FGSG_20015,1
FGSG_03962,1
FGSG_12341,1
FGSG_12342,2
FGSG_03960,2
FGSG_03958,0
FGSG_03957,2
FGSG_03956,2
FGSG_03955,2
FGSG_03954,1
FGSG_03953,1
FGSG_03952,2
FGSG_03951,1
FGSG_12344,1
FGSG_12345,2
FGSG_03949,0
FGSG_12346,2
FGSG_12347,3
FGSG_03947,4
FGSG_03946,2
FGSG_12348,0
FGSG_12349,0
FGSG_03944,4
FGSG_03943,0
FGSG_03942,2
FGSG_03941,2
FGSG_03940,2
FGSG_03939,11
FGSG_03938,4
FGSG_03937,2
FGSG_03936,2
FGSG_03935,2
FGSG_03934,2
FGSG_03933,1
FGSG_03932,2
FGSG_03931,6
FGSG_03930,4
FGSG_03929,3
FGSG_03928,1
FGSG_12350,2
FGSG_03927,2
FGSG_03925,2
FGSG_03924,2
FGSG_03923,2
FGSG_03922,2
FGSG_03921,14
FGSG_03920,2
FGSG_03919,2
FGSG_03918,2
FGSG_03917,2
FGSG_03916,1
FGSG_03915,2
FGSG_03914,1
FGSG_03913,1
FGSG_03912,2
FGSG_03911,2
FGSG_03910,2
FGSG_03909,8
FGSG_03907,11
FGSG_03906,2
FGSG_03905,2
FGSG_03904,2
FGSG_03903,2
FGSG_03902,2
FGSG_03901,9
FGSG_03900,5
FGSG_03898,2
FGSG_03897,2
FGSG_03896,2
FGSG_03895,2
FGSG_03894,1
FGSG_03893,2
FGSG_03892,2
FGSG_20575,8
FGSG_03891,1
FGSG_03890,2
FGSG_03888,13
FGSG_03887,8
FGSG_12352,2
FGSG_12353,3
FGSG_03884,2
FGSG_03883,2
FGSG_03882,1
FGSG_03881,2
FGSG_03880,2
FGSG_03879,1
FGSG_03878,2
FGSG_12355,2
FGSG_12356,1
FGSG_12357,2
FGSG_12358,2
FGSG_03875,2
FGSG_03874,4
FGSG_12359,6
FGSG_03873,2
FGSG_03872,1
FGSG_03871,2
FGSG_12360,4
FGSG_12361,0
FGSG_03869,2
FGSG_03867,2
FGSG_03866,2
FGSG_03865,0
FGSG_12364,4
FGSG_12365,1
FGSG_03862,2
FGSG_03861,2
FGSG_03860,2
FGSG_03859,0
FGSG_03858,2
FGSG_03857,3
FGSG_03856,2
FGSG_03855,2
FGSG_03854,1
FGSG_03853,4
FGSG_12367,1
FGSG_12368,1
FGSG_03851,1
FGSG_12369,4
FGSG_12370,4
FGSG_12371,2
FGSG_12372,2
FGSG_03849,1
FGSG_03848,2
FGSG_03847,1
FGSG_03846,2
FGSG_03845,2
FGSG_03844,7
FGSG_12373,1
FGSG_12374,2
FGSG_03842,2
FGSG_12375,2
FGSG_12376,2
FGSG_03839,6
FGSG_03838,2
FGSG_03836,2
FGSG_03835,2
FGSG_03834,2
FGSG_03833,2
FGSG_03832,2
FGSG_03831,2
FGSG_03830,2
FGSG_03829,3
FGSG_03828,4
FGSG_03826,2
FGSG_03825,2
FGSG_03824,3
FGSG_03823,2
FGSG_03822,2
FGSG_03821,2
FGSG_03819,2
FGSG_03818,2
FGSG_03817,2
FGSG_03816,2
FGSG_03815,2
FGSG_03814,2
FGSG_03813,2
FGSG_03812,0
FGSG_03811,2
FGSG_03810,2
FGSG_12378,2
FGSG_12379,2
FGSG_03808,2
FGSG_03807,1
FGSG_03806,4
FGSG_03805,4
FGSG_03804,2
FGSG_12380,2
FGSG_03803,2
FGSG_03802,2
FGSG_03801,2
FGSG_03800,3
FGSG_03799,1
FGSG_03798,2
FGSG_03797,0
FGSG_03796,13
FGSG_03792,2
FGSG_12381,1
FGSG_20017,7
FGSG_20579,8
FGSG_03790,1
FGSG_03789,1
FGSG_03788,1
FGSG_03787,2
FGSG_03786,2
FGSG_03785,1
FGSG_03784,4
FGSG_03783,0
FGSG_03782,2
FGSG_03781,2
FGSG_03780,1
FGSG_03779,1
FGSG_03778,1
FGSG_03777,2
FGSG_03776,2
FGSG_03775,1
FGSG_03774,1
FGSG_03773,3
FGSG_03772,1
FGSG_03771,1
FGSG_03770,4
FGSG_20580,15
FGSG_03769,2
FGSG_03768,1
FGSG_03767,2
FGSG_03766,2
FGSG_03765,2
FGSG_12383,2
FGSG_12384,2
FGSG_03762,4
FGSG_03761,1
FGSG_03760,2
FGSG_03759,1
FGSG_20582,0
FGSG_03758,5
FGSG_03757,10
FGSG_03756,2
FGSG_03755,1
FGSG_03754,1
FGSG_12385,1
FGSG_12386,2
FGSG_03752,1
FGSG_03751,1
FGSG_03750,1
FGSG_12387,2
FGSG_03749,1
FGSG_12388,1
FGSG_03748,2
FGSG_03747,1
FGSG_03746,1
FGSG_03745,1
FGSG_03744,1
FGSG_03743,1
FGSG_20583,5
FGSG_03742,1
FGSG_03741,4
FGSG_12389,13
FGSG_12390,0
FGSG_03738,0
FGSG_03737,1
FGSG_03736,1
FGSG_03735,1
FGSG_03734,2
FGSG_03733,2
FGSG_03732,2
FGSG_03731,2
FGSG_03730,2
FGSG_03729,2
FGSG_03728,11
FGSG_03727,2
FGSG_12391,11
FGSG_03726,2
FGSG_03725,1
FGSG_03724,2
FGSG_03723,2
FGSG_03722,10
FGSG_03721,2
FGSG_03720,1
FGSG_03719,1
FGSG_03718,2
FGSG_03717,2
FGSG_03716,2
FGSG_03715,1
FGSG_03714,2
FGSG_12393,5
FGSG_03711,2
FGSG_03710,2
FGSG_03709,2
FGSG_03708,2
FGSG_03707,2
FGSG_03706,2
FGSG_03705,2
FGSG_03704,6
FGSG_20586,4
FGSG_03703,2
FGSG_03702,2
FGSG_03701,1
FGSG_03700,2
FGSG_03699,1
FGSG_03698,1
FGSG_03697,2
FGSG_03696,2
FGSG_20019,13
FGSG_03695,2
FGSG_03694,2
FGSG_03693,1
FGSG_03692,1
FGSG_12395,4
FGSG_03689,1
FGSG_03688,1
FGSG_03687,1
FGSG_03686,2
FGSG_03685,2
FGSG_03684,2
FGSG_03683,2
FGSG_03682,2
FGSG_03681,2
FGSG_03680,2
FGSG_03679,1
FGSG_03678,2
FGSG_03677,1
FGSG_03676,2
FGSG_20587,0
FGSG_03675,2
FGSG_03674,2
FGSG_03673,1
FGSG_03672,2
FGSG_03671,3
FGSG_20589,14
FGSG_12396,1
FGSG_03670,3
FGSG_03669,0
FGSG_03668,2
FGSG_03667,2
FGSG_03666,2
FGSG_12397,2
FGSG_12398,2
FGSG_03664,2
FGSG_20590,2
FGSG_12399,2
FGSG_12400,3
FGSG_03662,1
FGSG_03661,1
FGSG_03660,2
FGSG_03659,4
FGSG_03658,2
FGSG_03657,2
FGSG_03656,2
FGSG_03655,2
FGSG_03654,3
FGSG_03653,2
FGSG_03652,11
FGSG_12401,2
FGSG_03651,2
FGSG_03650,2
FGSG_03649,2
FGSG_03648,4
FGSG_03647,2
FGSG_03646,2
FGSG_03645,2
FGSG_03644,2
FGSG_03643,2
FGSG_03642,9
FGSG_03641,0
FGSG_03640,2
FGSG_03639,2
FGSG_03638,2
FGSG_20020,14
FGSG_03637,4
FGSG_03636,1
FGSG_03635,1
FGSG_03634,1
FGSG_03633,2
FGSG_03632,2
FGSG_03631,2
FGSG_03630,2
FGSG_03629,2
FGSG_03627,2
FGSG_03626,4
FGSG_12402,2
FGSG_03624,0
FGSG_03622,2
FGSG_03621,4
FGSG_03620,2
FGSG_03619,2
FGSG_12404,2
FGSG_12407,2
FGSG_03616,15
FGSG_03615,5
FGSG_03614,1
FGSG_03613,2
FGSG_03612,5
FGSG_03611,0
FGSG_03610,2
FGSG_03608,2
FGSG_03607,2
FGSG_03606,2
FGSG_03605,1
FGSG_03604,2
FGSG_20591,11
FGSG_03603,1
FGSG_12408,7
FGSG_12409,2
FGSG_12410,13
FGSG_03601,1
FGSG_03600,2
FGSG_12411,15
FGSG_03599,2
FGSG_03598,2
FGSG_20592,1
FGSG_03597,1
FGSG_03596,1
FGSG_03595,2
FGSG_03594,1
FGSG_20593,15
FGSG_03593,2
FGSG_03592,2
FGSG_03591,2
FGSG_20022,1
FGSG_03590,1
FGSG_03589,2
FGSG_03588,2
FGSG_03587,2
FGSG_03586,1
FGSG_03585,2
FGSG_03584,8
FGSG_03583,9
FGSG_03582,1
FGSG_03581,4
FGSG_20594,1
FGSG_20595,1
FGSG_03580,2
FGSG_03579,2
FGSG_03578,2
FGSG_12412,8
FGSG_03577,2
FGSG_03576,2
FGSG_03575,2
FGSG_03574,2
FGSG_03573,15
FGSG_12413,2
FGSG_03570,2
FGSG_03569,2
FGSG_03568,2
FGSG_03567,2
FGSG_20599,0
FGSG_12415,2
FGSG_03566,2
FGSG_03565,1
FGSG_03564,2
FGSG_03563,2
FGSG_03562,2
FGSG_03561,1
FGSG_03560,7
FGSG_03559,4
FGSG_03558,1
FGSG_20600,1
FGSG_03557,0
FGSG_03556,1
FGSG_20023,14
FGSG_03555,0
FGSG_03554,1
FGSG_03553,1
FGSG_03552,2
FGSG_03551,2
FGSG_03550,0
FGSG_03549,1
FGSG_03548,1
FGSG_03547,1
FGSG_03546,1
FGSG_03545,2
FGSG_12416,0
FGSG_03544,1
FGSG_03543,2
FGSG_03542,4
FGSG_03541,2
FGSG_03540,4
FGSG_03539,2
FGSG_03538,1
FGSG_03537,2
FGSG_03536,4
FGSG_03535,2
FGSG_03534,2
FGSG_03533,2
FGSG_03532,2
FGSG_03531,1
FGSG_03530,15
FGSG_03529,1
FGSG_03528,2
FGSG_03526,1
FGSG_03525,1
FGSG_03524,9
FGSG_03523,2
FGSG_03522,2
FGSG_03521,1
FGSG_03520,1
FGSG_03519,2
FGSG_03518,2
FGSG_03517,1
FGSG_03516,1
FGSG_12417,2
FGSG_12418,1
FGSG_03514,1
FGSG_03513,1
FGSG_03512,2
FGSG_03511,1
FGSG_03510,1
FGSG_03509,2
FGSG_03508,1
FGSG_03506,8
FGSG_20024,6
FGSG_03505,3
FGSG_20602,2
FGSG_03504,4
FGSG_03503,1
FGSG_03502,1
FGSG_12419,1
FGSG_12420,2
FGSG_12421,7
FGSG_03500,2
FGSG_03499,10
FGSG_03498,3
FGSG_03497,2
FGSG_03496,3
FGSG_20603,1
FGSG_03495,13
FGSG_03494,1
FGSG_03493,10
FGSG_03491,1
FGSG_03489,1
FGSG_03488,3
FGSG_03487,2
FGSG_03486,2
FGSG_03485,4
FGSG_03484,2
FGSG_03483,1
FGSG_03482,1
FGSG_03481,2
FGSG_03480,1
FGSG_03479,1
FGSG_03478,1
FGSG_03477,2
FGSG_03476,12
FGSG_03475,1
FGSG_03474,2
FGSG_03473,2
FGSG_03472,2
FGSG_03470,5
FGSG_12424,2
FGSG_12425,3
FGSG_12426,2
FGSG_03467,2
FGSG_03466,2
FGSG_03465,2
FGSG_03464,1
FGSG_03463,8
FGSG_03462,1
FGSG_12428,2
FGSG_03460,4
FGSG_03459,1
FGSG_03458,3
FGSG_03457,2
FGSG_03456,0
FGSG_03455,7
FGSG_03454,1
FGSG_03453,2
FGSG_03452,1
FGSG_03451,2
FGSG_03450,2
FGSG_12430,2
FGSG_12431,2
FGSG_03448,1
FGSG_03447,2
FGSG_03446,0
FGSG_03445,1
FGSG_12432,9
FGSG_03444,2
FGSG_03443,2
FGSG_03442,1
FGSG_20025,1
FGSG_12433,1
FGSG_12434,1
FGSG_20604,1
FGSG_03440,1
FGSG_03439,2
FGSG_03438,2
FGSG_03436,2
FGSG_03435,2
FGSG_03434,2
FGSG_03433,2
FGSG_03432,2
FGSG_03431,2
FGSG_03430,1
FGSG_03429,8
FGSG_03428,2
FGSG_03427,1
FGSG_03426,2
FGSG_03425,2
FGSG_03424,2
FGSG_03422,1
FGSG_03421,6
FGSG_03420,1
FGSG_12436,2
FGSG_03419,2
FGSG_12437,13
FGSG_03418,1
FGSG_03417,2
FGSG_12438,1
FGSG_03416,3
FGSG_03415,3
FGSG_03414,1
FGSG_03413,2
FGSG_03412,2
FGSG_03411,2
FGSG_03410,2
FGSG_03409,1
FGSG_03408,2
FGSG_03407,2
FGSG_12439,2
FGSG_03406,4
FGSG_20605,1
FGSG_12440,3
FGSG_12441,2
FGSG_20026,2
FGSG_12442,2
FGSG_12443,2
FGSG_03402,2
FGSG_03401,2
FGSG_03400,1
FGSG_03399,2
FGSG_03398,2
FGSG_12444,2
FGSG_12445,2
FGSG_03396,2
FGSG_20606,2
FGSG_03395,2
FGSG_03394,2
FGSG_03393,2
FGSG_03392,4
FGSG_03391,2
FGSG_03390,2
FGSG_03389,2
FGSG_03388,3
FGSG_03387,2
FGSG_03386,7
FGSG_03385,1
FGSG_03383,2
FGSG_03382,2
FGSG_20027,4
FGSG_03379,1
FGSG_03380,2
FGSG_12446,2
FGSG_03378,2
FGSG_03377,2
FGSG_03376,4
FGSG_20607,1
FGSG_03375,2
FGSG_12447,2
FGSG_12448,2
FGSG_03373,14
FGSG_03372,2
FGSG_03371,2
FGSG_03370,2
FGSG_12450,4
FGSG_12451,4
FGSG_03369,4
FGSG_03368,2
FGSG_03367,4
FGSG_03366,4
FGSG_03365,4
FGSG_03364,2
FGSG_03363,1
FGSG_03362,2
FGSG_03361,2
FGSG_03360,2
FGSG_03359,2
FGSG_20609,2
FGSG_03358,1
FGSG_03356,4
FGSG_03355,1
FGSG_03354,1
FGSG_03353,2
FGSG_03352,5
FGSG_03351,4
FGSG_03350,5
FGSG_12452,1
FGSG_03349,4
FGSG_03347,4
FGSG_03346,2
FGSG_03345,1
FGSG_03344,1
FGSG_03343,2
FGSG_03342,5
FGSG_03341,2
FGSG_03340,1
FGSG_12453,15
FGSG_03339,1
FGSG_12454,1
FGSG_20028,8
FGSG_03338,2
FGSG_03337,2
FGSG_12455,1
FGSG_03336,1
FGSG_03335,1
FGSG_12456,1
FGSG_03333,2
FGSG_03332,1
FGSG_03330,2
FGSG_03329,4
FGSG_20611,5
FGSG_03328,1
FGSG_03327,2
FGSG_20029,0
FGSG_03326,1
FGSG_12457,2
FGSG_03325,2
FGSG_12458,2
FGSG_12459,2
FGSG_03323,2
FGSG_03322,2
FGSG_03321,1
FGSG_12460,1
FGSG_12461,2
FGSG_03319,2
FGSG_03318,2
FGSG_03317,1
FGSG_03316,2
FGSG_03315,2
FGSG_03314,2
FGSG_03313,2
FGSG_12462,9
FGSG_03312,2
FGSG_03311,3
FGSG_03310,2
FGSG_03309,2
FGSG_12463,1
FGSG_03307,2
FGSG_12464,6
FGSG_03306,2
FGSG_12465,2
FGSG_12466,2
FGSG_03305,2
FGSG_03304,2
FGSG_03303,4
FGSG_03302,8
FGSG_03301,1
FGSG_12467,13
FGSG_03300,1
FGSG_12468,2
FGSG_03299,2
FGSG_03298,2
FGSG_03297,2
FGSG_20030,0
FGSG_03296,2
FGSG_03295,1
FGSG_12469,1
FGSG_03294,1
FGSG_03293,2
FGSG_03292,2
FGSG_03291,2
FGSG_03290,2
FGSG_12470,2
FGSG_12471,1
FGSG_03288,1
FGSG_03287,2
FGSG_03286,1
FGSG_03285,2
FGSG_03284,2
FGSG_03283,1
FGSG_03282,1
FGSG_03281,4
FGSG_12472,2
FGSG_03279,1
FGSG_03278,4
FGSG_03277,2
FGSG_03276,1
FGSG_03275,2
FGSG_03274,2
FGSG_03273,2
FGSG_03272,2
FGSG_03271,2
FGSG_03270,1
FGSG_12473,1
FGSG_03269,4
FGSG_12474,1
FGSG_12475,1
FGSG_03267,1
FGSG_03266,2
FGSG_03265,1
FGSG_03264,2
FGSG_03263,2
FGSG_03262,2
FGSG_03261,2
FGSG_03260,2
FGSG_03259,1
FGSG_03258,1
FGSG_03257,1
FGSG_03256,1
FGSG_03255,0
FGSG_03253,5
FGSG_03252,2
FGSG_03251,2
FGSG_03250,2
FGSG_03249,1
FGSG_03248,2
FGSG_03247,2
FGSG_03246,2
FGSG_03245,4
FGSG_03244,2
FGSG_03243,2
FGSG_03242,2
FGSG_03241,2
FGSG_12477,10
FGSG_12478,11
FGSG_03239,2
FGSG_03238,4
FGSG_03237,4
FGSG_03236,4
FGSG_20616,7
FGSG_03235,2
FGSG_03234,2
FGSG_03233,1
FGSG_20617,1
FGSG_12481,0
FGSG_12482,1
FGSG_03231,2
FGSG_03230,1
FGSG_03229,2
FGSG_03227,1
FGSG_03226,2
FGSG_03225,2
FGSG_03224,2
FGSG_03223,3
FGSG_03221,0
FGSG_12483,2
FGSG_03220,2
FGSG_03219,4
FGSG_03218,2
FGSG_03217,1
FGSG_12485,1
FGSG_12486,6
FGSG_03215,4
FGSG_03214,2
FGSG_03213,1
FGSG_03212,2
FGSG_03211,1
FGSG_03210,1
FGSG_03209,6
FGSG_03208,1
FGSG_03207,4
FGSG_12487,13
FGSG_12488,2
FGSG_03205,0
FGSG_03204,2
FGSG_03203,2
FGSG_03202,2
FGSG_03201,2
FGSG_12489,2
FGSG_12490,2
FGSG_03199,2
FGSG_03198,2
FGSG_03197,2
FGSG_03196,15
FGSG_03195,2
FGSG_03194,2
FGSG_03193,2
FGSG_03192,2
FGSG_03191,2
FGSG_03190,1
FGSG_12491,1
FGSG_03189,4
FGSG_12492,1
FGSG_12493,1
FGSG_12495,2
FGSG_12496,2
FGSG_03186,1
FGSG_03185,1
FGSG_03184,1
FGSG_03183,10
FGSG_03182,2
FGSG_03181,2
FGSG_03180,1
FGSG_12497,2
FGSG_12498,14
FGSG_03178,1
FGSG_03177,2
FGSG_03176,1
FGSG_03175,2
FGSG_03174,2
FGSG_03173,2
FGSG_03172,0
FGSG_03169,1
FGSG_03168,1
FGSG_12499,1
FGSG_03167,5
FGSG_03166,2
FGSG_03165,1
FGSG_03164,1
FGSG_03163,2
FGSG_03162,1
FGSG_03161,2
FGSG_03160,2
FGSG_03159,2
FGSG_03158,2
FGSG_03157,2
FGSG_03156,2
FGSG_03155,2
FGSG_03154,3
FGSG_03153,2
FGSG_03151,2
FGSG_03150,1
FGSG_03149,1
FGSG_03148,2
FGSG_03147,4
FGSG_03146,4
FGSG_03145,4
FGSG_03144,1
FGSG_03143,2
FGSG_03142,3
FGSG_12500,2
FGSG_03141,0
FGSG_03140,2
FGSG_03139,2
FGSG_03138,2
FGSG_03137,2
FGSG_03136,2
FGSG_12501,11
FGSG_03135,2
FGSG_12502,1
FGSG_03133,2
FGSG_03132,2
FGSG_03131,6
FGSG_12503,9
FGSG_03130,2
FGSG_03129,1
FGSG_03128,2
FGSG_03127,1
FGSG_03126,1
FGSG_03125,1
FGSG_03124,2
FGSG_03123,2
FGSG_03122,5
FGSG_03121,2
FGSG_03120,2
FGSG_03119,1
FGSG_03118,2
FGSG_03117,2
FGSG_03116,2
FGSG_12504,11
FGSG_12505,2
FGSG_03114,2
FGSG_03113,4
FGSG_03112,2
FGSG_03111,4
FGSG_03108,2
FGSG_03107,4
FGSG_03106,2
FGSG_12506,2
FGSG_12507,2
FGSG_12508,3
FGSG_03104,1
FGSG_03103,2
FGSG_03102,2
FGSG_12509,2
FGSG_03101,1
FGSG_03100,2
FGSG_03099,2
FGSG_03098,2
FGSG_03097,2
FGSG_03096,2
FGSG_03095,2
FGSG_03094,1
FGSG_03092,11
FGSG_12511,2
FGSG_03091,2
FGSG_03090,2
FGSG_03088,2
FGSG_03087,1
FGSG_03086,1
FGSG_03085,11
FGSG_12513,4
FGSG_03083,1
FGSG_03082,2
FGSG_03081,2
FGSG_03080,2
FGSG_12514,5
FGSG_12515,2
FGSG_03079,2
FGSG_03078,2
FGSG_12516,2
FGSG_12517,1
FGSG_12518,2
FGSG_12519,2
FGSG_03075,2
FGSG_03074,2
FGSG_03073,2
FGSG_03072,4
FGSG_03071,1
FGSG_03070,10
FGSG_03069,2
FGSG_03068,2
FGSG_03067,1
FGSG_03066,1
FGSG_03065,1
FGSG_03064,1
FGSG_03063,1
FGSG_12521,1
FGSG_03062,2
FGSG_03061,1
FGSG_03060,1
FGSG_03059,2
FGSG_03058,1
FGSG_03057,0
FGSG_12522,1
FGSG_12523,4
FGSG_03055,13
FGSG_03054,0
FGSG_03052,0
FGSG_03051,1
FGSG_03050,15
FGSG_03049,2
FGSG_03048,0
FGSG_03047,7
FGSG_03046,2
FGSG_12526,6
FGSG_03045,11
FGSG_03044,2
FGSG_03043,0
FGSG_03042,3
FGSG_03041,2
FGSG_03040,1
FGSG_03039,2
FGSG_12527,15
FGSG_12528,2
FGSG_03037,2
FGSG_03036,11
FGSG_03035,2
FGSG_03034,2
FGSG_03033,1
FGSG_03032,2
FGSG_03031,2
FGSG_03030,2
FGSG_12529,2
FGSG_12530,1
FGSG_03028,2
FGSG_03027,1
FGSG_03026,1
FGSG_03025,1
FGSG_03024,1
FGSG_03023,2
FGSG_03022,2
FGSG_03021,10
FGSG_03020,1
FGSG_12531,1
FGSG_03019,3
FGSG_03018,2
FGSG_03017,1
FGSG_03016,1
FGSG_03015,8
FGSG_20622,9
FGSG_03014,1
FGSG_12533,4
FGSG_03012,2
FGSG_03011,2
FGSG_03010,0
FGSG_03009,1
FGSG_12534,1
FGSG_12535,8
FGSG_03007,4
FGSG_03006,1
FGSG_03005,1
FGSG_03004,1
FGSG_03003,14
FGSG_03002,1
FGSG_03001,2
FGSG_02999,2
FGSG_02998,1
FGSG_02997,2
FGSG_02996,1
FGSG_02995,2
FGSG_02994,3
FGSG_02993,0
FGSG_02992,2
FGSG_12536,2
FGSG_12537,2
FGSG_02988,7
FGSG_02987,2
FGSG_02986,1
FGSG_02984,4
FGSG_02983,2
FGSG_02982,2
FGSG_02981,2
FGSG_02980,3
FGSG_02979,0
FGSG_02978,1
FGSG_02976,2
FGSG_02975,2
FGSG_12541,2
FGSG_02974,1
FGSG_02973,1
FGSG_02972,1
FGSG_12543,1
FGSG_02970,2
FGSG_02969,2
FGSG_02968,2
FGSG_02967,1
FGSG_02966,1
FGSG_02965,2
FGSG_02964,3
FGSG_02963,2
FGSG_02962,5
FGSG_02961,2
FGSG_02960,2
FGSG_02959,10
FGSG_02958,0
FGSG_12545,2
FGSG_02955,1
FGSG_02954,5
FGSG_02953,0
FGSG_02952,1
FGSG_12546,1
FGSG_12547,2
FGSG_12548,1
FGSG_02950,1
FGSG_02949,4
FGSG_02948,8
FGSG_12549,2
FGSG_12550,2
FGSG_02945,2
FGSG_02944,2
FGSG_02943,2
FGSG_02942,2
FGSG_02941,2
FGSG_12551,1
FGSG_12552,3
FGSG_02939,1
FGSG_02938,2
FGSG_02937,2
FGSG_02936,2
FGSG_12553,2
FGSG_20032,4
FGSG_02934,2
FGSG_02933,2
FGSG_02932,1
FGSG_02931,2
FGSG_02930,2
FGSG_02929,2
FGSG_02928,2
FGSG_02927,2
FGSG_02926,1
FGSG_02925,2
FGSG_02924,2
FGSG_02923,2
FGSG_02922,0
FGSG_02921,2
FGSG_02920,2
FGSG_02919,2
FGSG_02918,1
FGSG_02917,1
FGSG_02916,14
FGSG_02915,1
FGSG_02914,2
FGSG_02913,3
FGSG_02911,1
FGSG_02910,7
FGSG_02909,1
FGSG_02908,2
FGSG_02907,1
FGSG_02906,2
FGSG_12555,1
FGSG_02905,1
FGSG_02904,2
FGSG_02903,2
FGSG_12556,2
FGSG_02902,2
FGSG_02901,1
FGSG_12557,2
FGSG_12558,2
FGSG_02899,2
FGSG_02898,2
FGSG_02896,2
FGSG_02895,1
FGSG_02894,6
FGSG_02893,1
FGSG_02892,2
FGSG_02891,3
FGSG_02888,8
FGSG_02887,2
FGSG_12559,2
FGSG_02886,2
